"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,9,8,1714,1720,-6,1940,2030,-50,"AA",291,"N3DCAA","JFK","AUS",188,1521,17,20,2013-09-08 17:00:00
2013,9,8,1717,1700,17,1948,1945,3,"AA",45,"N5CFAA","JFK","LAS",300,2248,17,0,2013-09-08 17:00:00
2013,9,8,1732,1735,-3,2030,2055,-25,"AA",2351,"N372AA","JFK","MIA",142,1089,17,35,2013-09-08 17:00:00
2013,9,8,1740,1740,0,2032,2035,-3,"AA",67,"N3EXAA","JFK","SAN",320,2446,17,40,2013-09-08 17:00:00
2013,9,8,1825,1830,-5,2140,2157,-17,"UA",389,"N596UA","JFK","SFO",345,2586,18,30,2013-09-08 18:00:00
2013,9,8,1838,1750,48,2208,2053,75,"UA",535,"N555UA","JFK","LAX",312,2475,17,50,2013-09-08 17:00:00
2013,9,8,1845,1845,0,2129,2210,-41,"AA",177,"N328AA","JFK","SFO",327,2586,18,45,2013-09-08 18:00:00
2013,9,8,1909,1910,-1,2144,2215,-31,"AA",21,"N320AA","JFK","LAX",302,2475,19,10,2013-09-08 19:00:00
2013,9,8,1944,1930,14,2253,2250,3,"AA",235,"N3EAAA","JFK","SEA",332,2422,19,30,2013-09-08 19:00:00
2013,9,8,2028,2025,3,2133,2140,-7,"AA",2314,"N3JAAA","JFK","BOS",40,187,20,25,2013-09-08 20:00:00
2013,9,8,2030,2025,5,2258,2328,-30,"UA",797,"N512UA","JFK","LAX",293,2475,20,25,2013-09-08 20:00:00
2013,9,8,2144,2140,4,17,40,-23,"AA",185,"N329AA","JFK","LAX",299,2475,21,40,2013-09-08 21:00:00
2013,9,9,540,545,-5,817,855,-38,"AA",2243,"N5CDAA","JFK","MIA",136,1089,5,45,2013-09-09 05:00:00
2013,9,9,551,600,-9,851,923,-32,"UA",303,"N589UA","JFK","SFO",318,2586,6,0,2013-09-09 06:00:00
2013,9,9,621,630,-9,912,930,-18,"UA",797,"N505UA","JFK","LAX",309,2475,6,30,2013-09-09 06:00:00
2013,9,9,649,655,-6,856,920,-24,"AA",1263,"N615AA","JFK","LAS",277,2248,6,55,2013-09-09 06:00:00
2013,9,9,655,700,-5,944,1023,-39,"UA",347,"N588UA","JFK","SFO",318,2586,7,0,2013-09-09 07:00:00
2013,9,9,659,710,-11,953,1000,-7,"AA",2493,"N623AA","JFK","MCO",135,944,7,10,2013-09-09 07:00:00
2013,9,9,707,710,-3,1007,1025,-18,"AA",1345,"N335AA","JFK","MIA",137,1089,7,10,2013-09-09 07:00:00
2013,9,9,735,740,-5,1024,1055,-31,"AA",59,"N319AA","JFK","SFO",324,2586,7,40,2013-09-09 07:00:00
2013,9,9,757,800,-3,1021,1100,-39,"AA",33,"N336AA","JFK","LAX",304,2475,8,0,2013-09-09 08:00:00
2013,9,9,813,820,-7,1212,1230,-18,"AA",1357,"N5EWAA","JFK","SJU",206,1598,8,20,2013-09-09 08:00:00
2013,9,9,819,825,-6,911,935,-24,"AA",84,"N3EVAA","JFK","BOS",32,187,8,25,2013-09-09 08:00:00
2013,9,9,819,825,-6,1113,1148,-35,"UA",397,"N555UA","JFK","SFO",327,2586,8,25,2013-09-09 08:00:00
2013,9,9,830,830,0,1105,1130,-25,"UA",443,"N595UA","JFK","LAX",309,2475,8,30,2013-09-09 08:00:00
2013,9,9,908,910,-2,1204,1220,-16,"AA",1,"N328AA","JFK","LAX",311,2475,9,10,2013-09-09 09:00:00
2013,9,9,911,915,-4,1150,1230,-40,"AA",1499,"N5FLAA","JFK","MIA",133,1089,9,15,2013-09-09 09:00:00
2013,9,9,952,955,-3,1235,1310,-35,"UA",642,"N510UA","JFK","SFO",320,2586,9,55,2013-09-09 09:00:00
2013,9,9,1029,1030,-1,1305,1325,-20,"AA",19,"N320AA","JFK","LAX",305,2475,10,30,2013-09-09 10:00:00
2013,9,9,1031,1030,1,1329,1335,-6,"AA",179,"N327AA","JFK","SFO",322,2586,10,30,2013-09-09 10:00:00
2013,9,9,1121,1125,-4,1354,1425,-31,"UA",703,"N560UA","JFK","LAX",310,2475,11,25,2013-09-09 11:00:00
2013,9,9,1153,1200,-7,1415,1455,-40,"AA",3,"N324AA","JFK","LAX",307,2475,12,0,2013-09-09 12:00:00
2013,9,9,1153,1200,-7,1433,1515,-42,"UA",766,"N554UA","JFK","SFO",321,2586,12,0,2013-09-09 12:00:00
2013,9,9,1244,1245,-1,1521,1600,-39,"AA",1697,"N5EAAA","JFK","MIA",135,1089,12,45,2013-09-09 12:00:00
2013,9,9,1245,1250,-5,1346,1400,-14,"AA",178,"N3EVAA","JFK","BOS",41,187,12,50,2013-09-09 12:00:00
2013,9,9,1343,1345,-2,1610,1650,-40,"AA",117,"N332AA","JFK","LAX",304,2475,13,45,2013-09-09 13:00:00
2013,9,9,1437,1445,-8,1707,1758,-51,"UA",841,"N557UA","JFK","LAX",305,2475,14,45,2013-09-09 14:00:00
2013,9,9,1452,1455,-3,1759,1750,9,"AA",2285,"N5EUAA","JFK","MCO",132,944,14,55,2013-09-09 14:00:00
2013,9,9,1508,1510,-2,1906,1920,-14,"AA",95,"N5FAAA","JFK","SJU",207,1598,15,10,2013-09-09 15:00:00
2013,9,9,1516,1505,11,1804,1830,-26,"AA",145,"N5FTAA","JFK","MIA",137,1089,15,5,2013-09-09 15:00:00
2013,9,9,1524,1525,-1,1755,1840,-45,"AA",133,"N335AA","JFK","LAX",297,2475,15,25,2013-09-09 15:00:00
2013,9,9,1545,1545,0,1650,1705,-15,"AA",256,"N3ADAA","JFK","BOS",39,187,15,45,2013-09-09 15:00:00
2013,9,9,1548,1535,13,1846,1859,-13,"UA",257,"N512UA","JFK","SFO",323,2586,15,35,2013-09-09 15:00:00
2013,9,9,1551,1530,21,1840,1845,-5,"AA",85,"N378AA","JFK","SFO",324,2586,15,30,2013-09-09 15:00:00
2013,9,9,1613,1615,-2,1831,1915,-44,"AA",65,"N3GYAA","JFK","DFW",176,1391,16,15,2013-09-09 16:00:00
2013,9,9,1627,1630,-3,1901,1940,-39,"AA",181,"N329AA","JFK","LAX",299,2475,16,30,2013-09-09 16:00:00
2013,9,9,1653,1700,-7,1944,1945,-1,"AA",45,"N623AA","JFK","LAS",297,2248,17,0,2013-09-09 17:00:00
2013,9,9,1655,1700,-5,1809,1855,-46,"AA",199,"N3KMAA","JFK","ORD",110,740,17,0,2013-09-09 17:00:00
2013,9,9,1657,1700,-3,1921,1955,-34,"AA",211,"N3KSAA","JFK","IAH",180,1417,17,0,2013-09-09 17:00:00
2013,9,9,1704,1700,4,2018,2027,-9,"UA",512,"N596UA","JFK","SFO",334,2586,17,0,2013-09-09 17:00:00
2013,9,9,1715,1720,-5,1959,2030,-31,"AA",291,"N3CXAA","JFK","AUS",194,1521,17,20,2013-09-09 17:00:00
2013,9,9,1729,1735,-6,2016,2055,-39,"AA",2351,"N347AA","JFK","MIA",132,1089,17,35,2013-09-09 17:00:00
2013,9,9,1740,1740,0,2023,2035,-12,"AA",67,"N3DUAA","JFK","SAN",310,2446,17,40,2013-09-09 17:00:00
2013,9,9,1800,1749,11,2040,2052,-12,"UA",535,"N525UA","JFK","LAX",306,2475,17,49,2013-09-09 17:00:00
2013,9,9,1823,1830,-7,2119,2157,-38,"UA",389,"N598UA","JFK","SFO",318,2586,18,30,2013-09-09 18:00:00
2013,9,9,1838,1845,-7,2144,2210,-26,"AA",177,"N338AA","JFK","SFO",334,2586,18,45,2013-09-09 18:00:00
2013,9,9,1911,1910,1,2219,2215,4,"AA",21,"N339AA","JFK","LAX",297,2475,19,10,2013-09-09 19:00:00
2013,9,9,1927,1930,-3,2229,2250,-21,"AA",235,"N3HMAA","JFK","SEA",325,2422,19,30,2013-09-09 19:00:00
2013,9,9,2021,2025,-4,2312,2328,-16,"UA",771,"N589UA","JFK","LAX",305,2475,20,25,2013-09-09 20:00:00
2013,9,9,2026,2025,1,2140,2140,0,"AA",2314,"N3ADAA","JFK","BOS",39,187,20,25,2013-09-09 20:00:00
2013,9,9,2136,2140,-4,7,40,-33,"AA",185,"N336AA","JFK","LAX",307,2475,21,40,2013-09-09 21:00:00
2013,9,10,537,545,-8,814,855,-41,"AA",2243,"N5EKAA","JFK","MIA",134,1089,5,45,2013-09-10 05:00:00
2013,9,10,555,600,-5,844,923,-39,"UA",303,"N510UA","JFK","SFO",323,2586,6,0,2013-09-10 06:00:00
2013,9,10,624,630,-6,854,930,-36,"UA",797,"N588UA","JFK","LAX",310,2475,6,30,2013-09-10 06:00:00
2013,9,10,653,655,-2,859,920,-21,"AA",1263,"N5CRAA","JFK","LAS",280,2248,6,55,2013-09-10 06:00:00
2013,9,10,701,710,-9,957,1025,-28,"AA",1345,"N329AA","JFK","MIA",140,1089,7,10,2013-09-10 07:00:00
2013,9,10,705,710,-5,948,1000,-12,"AA",2493,"N5CGAA","JFK","MCO",128,944,7,10,2013-09-10 07:00:00
2013,9,10,708,700,8,952,1023,-31,"UA",347,"N595UA","JFK","SFO",323,2586,7,0,2013-09-10 07:00:00
2013,9,10,735,740,-5,1019,1055,-36,"AA",59,"N319AA","JFK","SFO",325,2586,7,40,2013-09-10 07:00:00
2013,9,10,758,800,-2,1034,1100,-26,"AA",33,"N324AA","JFK","LAX",307,2475,8,0,2013-09-10 08:00:00
2013,9,10,815,820,-5,1236,1230,6,"AA",1357,"N5EUAA","JFK","SJU",219,1598,8,20,2013-09-10 08:00:00
2013,9,10,819,825,-6,1110,1148,-38,"UA",397,"N525UA","JFK","SFO",316,2586,8,25,2013-09-10 08:00:00
2013,9,10,822,825,-3,934,935,-1,"AA",84,"N3FPAA","JFK","BOS",40,187,8,25,2013-09-10 08:00:00
2013,9,10,908,830,38,1143,1130,13,"UA",443,"N596UA","JFK","LAX",300,2475,8,30,2013-09-10 08:00:00
2013,9,10,909,915,-6,1213,1230,-17,"AA",1499,"N5EWAA","JFK","MIA",141,1089,9,15,2013-09-10 09:00:00
2013,9,10,952,955,-3,1241,1310,-29,"UA",642,"N560UA","JFK","SFO",321,2586,9,55,2013-09-10 09:00:00
2013,9,10,959,910,49,1239,1220,19,"AA",1,"N328AA","JFK","LAX",314,2475,9,10,2013-09-10 09:00:00
2013,9,10,1024,1030,-6,1257,1325,-28,"AA",19,"N339AA","JFK","LAX",309,2475,10,30,2013-09-10 10:00:00
2013,9,10,1027,1030,-3,1323,1335,-12,"AA",179,"N320AA","JFK","SFO",327,2586,10,30,2013-09-10 10:00:00
2013,9,10,1128,1125,3,1410,1425,-15,"UA",703,"N555UA","JFK","LAX",314,2475,11,25,2013-09-10 11:00:00
2013,9,10,1153,1200,-7,1413,1455,-42,"AA",3,"N338AA","JFK","LAX",303,2475,12,0,2013-09-10 12:00:00
2013,9,10,1154,1200,-6,1432,1515,-43,"UA",766,"N554UA","JFK","SFO",319,2586,12,0,2013-09-10 12:00:00
2013,9,10,1242,1250,-8,1337,1400,-23,"AA",178,"N3BAAA","JFK","BOS",41,187,12,50,2013-09-10 12:00:00
2013,9,10,1251,1245,6,1552,1600,-8,"AA",1697,"N5CFAA","JFK","MIA",162,1089,12,45,2013-09-10 12:00:00
2013,9,10,1340,1345,-5,1606,1650,-44,"AA",117,"N327AA","JFK","LAX",310,2475,13,45,2013-09-10 13:00:00
2013,9,10,1435,1445,-10,1711,1758,-47,"UA",841,"N505UA","JFK","LAX",308,2475,14,45,2013-09-10 14:00:00
2013,9,10,1448,1455,-7,1718,1750,-32,"AA",2285,"N5FMAA","JFK","MCO",125,944,14,55,2013-09-10 14:00:00
2013,9,10,1504,1505,-1,1815,1830,-15,"AA",145,"N5ETAA","JFK","MIA",141,1089,15,5,2013-09-10 15:00:00
2013,9,10,1505,1510,-5,1907,1920,-13,"AA",95,"N5FNAA","JFK","SJU",216,1598,15,10,2013-09-10 15:00:00
2013,9,10,1524,1525,-1,1805,1840,-35,"AA",133,"N329AA","JFK","LAX",315,2475,15,25,2013-09-10 15:00:00
2013,9,10,1525,1530,-5,1812,1845,-33,"AA",85,"N359AA","JFK","SFO",326,2586,15,30,2013-09-10 15:00:00
2013,9,10,1535,1535,0,1824,1859,-35,"UA",257,"N589UA","JFK","SFO",326,2586,15,35,2013-09-10 15:00:00
2013,9,10,1552,1545,7,1701,1705,-4,"AA",256,"N3ERAA","JFK","BOS",41,187,15,45,2013-09-10 15:00:00
2013,9,10,1616,1615,1,1853,1915,-22,"AA",65,"N3GGAA","JFK","DFW",181,1391,16,15,2013-09-10 16:00:00
2013,9,10,1624,1630,-6,1857,1940,-43,"AA",181,"N336AA","JFK","LAX",311,2475,16,30,2013-09-10 16:00:00
2013,9,10,1654,1700,-6,2001,1955,6,"AA",211,"N3CWAA","JFK","IAH",183,1417,17,0,2013-09-10 17:00:00
2013,9,10,1655,1700,-5,1919,1945,-26,"AA",45,"N5CGAA","JFK","LAS",285,2248,17,0,2013-09-10 17:00:00
2013,9,10,1658,1700,-2,1943,2027,-44,"UA",512,"N598UA","JFK","SFO",312,2586,17,0,2013-09-10 17:00:00
2013,9,10,1704,1700,4,1840,1855,-15,"AA",199,"N3GJAA","JFK","ORD",115,740,17,0,2013-09-10 17:00:00
2013,9,10,1716,1720,-4,1955,2030,-35,"AA",291,"N3GKAA","JFK","AUS",188,1521,17,20,2013-09-10 17:00:00
2013,9,10,1736,1740,-4,2018,2035,-17,"AA",67,"N3CTAA","JFK","SAN",312,2446,17,40,2013-09-10 17:00:00
2013,9,10,1750,1749,1,2031,2052,-21,"UA",535,"N557UA","JFK","LAX",313,2475,17,49,2013-09-10 17:00:00
2013,9,10,1826,1830,-4,2132,2157,-25,"UA",389,"N512UA","JFK","SFO",334,2586,18,30,2013-09-10 18:00:00
2013,9,10,1842,1845,-3,2147,2210,-23,"AA",177,"N335AA","JFK","SFO",334,2586,18,45,2013-09-10 18:00:00
2013,9,10,1909,1910,-1,2138,2215,-37,"AA",21,"N323AA","JFK","LAX",300,2475,19,10,2013-09-10 19:00:00
2013,9,10,1925,1930,-5,2230,2250,-20,"AA",235,"N3BCAA","JFK","SEA",327,2422,19,30,2013-09-10 19:00:00
2013,9,10,2006,1735,151,2259,2055,124,"AA",2351,"N366AA","JFK","MIA",143,1089,17,35,2013-09-10 17:00:00
2013,9,10,2019,2025,-6,2308,2328,-20,"UA",771,"N510UA","JFK","LAX",309,2475,20,25,2013-09-10 20:00:00
2013,9,10,2027,2025,2,2132,2140,-8,"AA",2314,"N3KEAA","JFK","BOS",38,187,20,25,2013-09-10 20:00:00
2013,9,10,2138,2140,-2,6,40,-34,"AA",185,"N324AA","JFK","LAX",299,2475,21,40,2013-09-10 21:00:00
2013,9,11,539,545,-6,836,855,-19,"AA",2243,"N5EMAA","JFK","MIA",153,1089,5,45,2013-09-11 05:00:00
2013,9,11,551,600,-9,833,923,-50,"UA",303,"N525UA","JFK","SFO",319,2586,6,0,2013-09-11 06:00:00
2013,9,11,628,630,-2,913,930,-17,"UA",797,"N595UA","JFK","LAX",304,2475,6,30,2013-09-11 06:00:00
2013,9,11,655,655,0,907,920,-13,"AA",1263,"N5CRAA","JFK","LAS",287,2248,6,55,2013-09-11 06:00:00
2013,9,11,655,700,-5,952,1023,-31,"UA",347,"N596UA","JFK","SFO",330,2586,7,0,2013-09-11 07:00:00
2013,9,11,702,710,-8,1002,1025,-23,"AA",1345,"N332AA","JFK","MIA",147,1089,7,10,2013-09-11 07:00:00
2013,9,11,705,710,-5,1001,1000,1,"AA",2493,"N5BRAA","JFK","MCO",139,944,7,10,2013-09-11 07:00:00
2013,9,11,732,740,-8,1036,1055,-19,"AA",59,"N329AA","JFK","SFO",332,2586,7,40,2013-09-11 07:00:00
2013,9,11,758,800,-2,1020,1100,-40,"AA",33,"N338AA","JFK","LAX",304,2475,8,0,2013-09-11 08:00:00
2013,9,11,811,820,-9,1230,1230,0,"AA",1357,"N5EVAA","JFK","SJU",231,1598,8,20,2013-09-11 08:00:00
2013,9,11,821,825,-4,1124,1148,-24,"UA",397,"N557UA","JFK","SFO",324,2586,8,25,2013-09-11 08:00:00
2013,9,11,822,825,-3,925,935,-10,"AA",84,"N3GBAA","JFK","BOS",40,187,8,25,2013-09-11 08:00:00
2013,9,11,906,910,-4,1141,1220,-39,"AA",1,"N320AA","JFK","LAX",309,2475,9,10,2013-09-11 09:00:00
2013,9,11,908,915,-7,1216,1230,-14,"AA",1499,"N5FFAA","JFK","MIA",158,1089,9,15,2013-09-11 09:00:00
2013,9,11,922,830,52,1200,1130,30,"UA",443,"N589UA","JFK","LAX",304,2475,8,30,2013-09-11 08:00:00
2013,9,11,951,955,-4,1236,1310,-34,"UA",642,"N588UA","JFK","SFO",325,2586,9,55,2013-09-11 09:00:00
2013,9,11,1024,1030,-6,1257,1325,-28,"AA",19,"N323AA","JFK","LAX",306,2475,10,30,2013-09-11 10:00:00
2013,9,11,1025,1030,-5,1308,1335,-27,"AA",179,"N339AA","JFK","SFO",319,2586,10,30,2013-09-11 10:00:00
2013,9,11,1117,1125,-8,1347,1425,-38,"UA",703,"N560UA","JFK","LAX",311,2475,11,25,2013-09-11 11:00:00
2013,9,11,1152,1200,-8,1447,1515,-28,"UA",766,"N554UA","JFK","SFO",335,2586,12,0,2013-09-11 12:00:00
2013,9,11,1153,1200,-7,1426,1455,-29,"AA",3,"N319AA","JFK","LAX",305,2475,12,0,2013-09-11 12:00:00
2013,9,11,1242,1245,-3,1545,1600,-15,"AA",1697,"N5BYAA","JFK","MIA",162,1089,12,45,2013-09-11 12:00:00
2013,9,11,1254,1250,4,1357,1400,-3,"AA",178,"N3GBAA","JFK","BOS",40,187,12,50,2013-09-11 12:00:00
2013,9,11,1345,1345,0,1621,1650,-29,"AA",117,"N335AA","JFK","LAX",311,2475,13,45,2013-09-11 13:00:00
2013,9,11,1444,1445,-1,1749,1758,-9,"UA",841,"N555UA","JFK","LAX",315,2475,14,45,2013-09-11 14:00:00
2013,9,11,1450,1455,-5,1730,1750,-20,"AA",2285,"N5EXAA","JFK","MCO",135,944,14,55,2013-09-11 14:00:00
2013,9,11,1506,1510,-4,1924,1920,4,"AA",95,"N5DUAA","JFK","SJU",208,1598,15,10,2013-09-11 15:00:00
2013,9,11,1520,1525,-5,1816,1840,-24,"AA",133,"N332AA","JFK","LAX",308,2475,15,25,2013-09-11 15:00:00
2013,9,11,1530,1530,0,1937,1845,52,"AA",85,"N364AA","JFK","SFO",371,2586,15,30,2013-09-11 15:00:00
2013,9,11,1533,1535,-2,1955,1859,56,"UA",257,"N510UA","JFK","SFO",360,2586,15,35,2013-09-11 15:00:00
2013,9,11,1537,1505,32,1845,1830,15,"AA",145,"N5FAAA","JFK","MIA",154,1089,15,5,2013-09-11 15:00:00
2013,9,11,1601,1545,16,1718,1705,13,"AA",256,"N3HMAA","JFK","BOS",41,187,15,45,2013-09-11 15:00:00
2013,9,11,1614,1615,-1,1933,1915,18,"AA",65,"N3BCAA","JFK","DFW",178,1391,16,15,2013-09-11 16:00:00
2013,9,11,1653,1700,-7,1919,1945,-26,"AA",45,"N5BRAA","JFK","LAS",280,2248,17,0,2013-09-11 17:00:00
2013,9,11,1656,1700,-4,1951,1955,-4,"AA",211,"N3FAAA","JFK","IAH",183,1417,17,0,2013-09-11 17:00:00
2013,9,11,1709,1630,39,2039,1940,59,"AA",181,"N324AA","JFK","LAX",306,2475,16,30,2013-09-11 16:00:00
2013,9,11,1709,1700,9,2034,2027,7,"UA",512,"N512UA","JFK","SFO",317,2586,17,0,2013-09-11 17:00:00
2013,9,11,1720,1700,20,1939,1855,44,"AA",199,"N3JBAA","JFK","ORD",117,740,17,0,2013-09-11 17:00:00
2013,9,11,1720,1720,0,2048,2030,18,"AA",291,"N3GMAA","JFK","AUS",206,1521,17,20,2013-09-11 17:00:00
2013,9,11,1749,1749,0,2051,2052,-1,"UA",731,"N505UA","JFK","LAX",315,2475,17,49,2013-09-11 17:00:00
2013,9,11,1750,1735,15,2110,2055,15,"AA",2351,"N359AA","JFK","MIA",152,1089,17,35,2013-09-11 17:00:00
2013,9,11,1827,1830,-3,2303,2157,66,"UA",389,"N598UA","JFK","SFO",319,2586,18,30,2013-09-11 18:00:00
2013,9,11,1847,1845,2,2321,2210,71,"AA",177,"N336AA","JFK","SFO",321,2586,18,45,2013-09-11 18:00:00
2013,9,11,1910,1740,90,2321,2035,166,"AA",67,"N3CPAA","JFK","SAN",316,2446,17,40,2013-09-11 17:00:00
2013,9,11,1949,1930,19,2351,2250,61,"AA",235,"N3HMAA","JFK","SEA",328,2422,19,30,2013-09-11 19:00:00
2013,9,11,2140,2025,75,103,2328,95,"UA",771,"N525UA","JFK","LAX",332,2475,20,25,2013-09-11 20:00:00
2013,9,11,2233,1910,203,114,2215,179,"AA",21,"N327AA","JFK","LAX",305,2475,19,10,2013-09-11 19:00:00
2013,9,11,2244,2140,64,123,40,43,"AA",185,"N329AA","JFK","LAX",311,2475,21,40,2013-09-11 21:00:00
2013,9,12,541,545,-4,838,855,-17,"AA",2243,"N5BVAA","JFK","MIA",152,1089,5,45,2013-09-12 05:00:00
2013,9,12,600,600,0,911,923,-12,"UA",303,"N588UA","JFK","SFO",342,2586,6,0,2013-09-12 06:00:00
2013,9,12,626,630,-4,912,930,-18,"UA",797,"N596UA","JFK","LAX",321,2475,6,30,2013-09-12 06:00:00
2013,9,12,654,655,-1,923,920,3,"AA",1263,"N623AA","JFK","LAS",299,2248,6,55,2013-09-12 06:00:00
2013,9,12,657,700,-3,947,1023,-36,"UA",347,"N589UA","JFK","SFO",334,2586,7,0,2013-09-12 07:00:00
2013,9,12,701,710,-9,1000,1025,-25,"AA",1345,"N323AA","JFK","MIA",153,1089,7,10,2013-09-12 07:00:00
2013,9,12,716,710,6,953,1000,-7,"AA",2493,"N615AA","JFK","MCO",126,944,7,10,2013-09-12 07:00:00
2013,9,12,740,740,0,1048,1055,-7,"AA",59,"N319AA","JFK","SFO",339,2586,7,40,2013-09-12 07:00:00
2013,9,12,756,800,-4,1028,1100,-32,"AA",33,"N332AA","JFK","LAX",312,2475,8,0,2013-09-12 08:00:00
2013,9,12,815,820,-5,1238,1230,8,"AA",1357,"N5FSAA","JFK","SJU",223,1598,8,20,2013-09-12 08:00:00
2013,9,12,821,825,-4,918,935,-17,"AA",84,"N3FPAA","JFK","BOS",39,187,8,25,2013-09-12 08:00:00
2013,9,12,824,825,-1,1123,1148,-25,"UA",397,"N505UA","JFK","SFO",337,2586,8,25,2013-09-12 08:00:00
2013,9,12,826,830,-4,1141,1130,11,"UA",443,"N510UA","JFK","LAX",331,2475,8,30,2013-09-12 08:00:00
2013,9,12,914,915,-1,1218,1230,-12,"AA",1499,"N5EWAA","JFK","MIA",152,1089,9,15,2013-09-12 09:00:00
2013,9,12,916,910,6,1206,1220,-14,"AA",1,"N338AA","JFK","LAX",318,2475,9,10,2013-09-12 09:00:00
2013,9,12,953,955,-2,1257,1310,-13,"UA",642,"N595UA","JFK","SFO",336,2586,9,55,2013-09-12 09:00:00
2013,9,12,1024,1030,-6,1346,1325,21,"AA",19,"N324AA","JFK","LAX",328,2475,10,30,2013-09-12 10:00:00
2013,9,12,1107,1030,37,1423,1335,48,"AA",179,"N336AA","JFK","SFO",350,2586,10,30,2013-09-12 10:00:00
2013,9,12,1116,1125,-9,1409,1425,-16,"UA",703,"N560UA","JFK","LAX",322,2475,11,25,2013-09-12 11:00:00
2013,9,12,1154,1200,-6,1444,1455,-11,"AA",3,"N320AA","JFK","LAX",320,2475,12,0,2013-09-12 12:00:00
2013,9,12,1159,1200,-1,1645,1515,90,"UA",766,"N554UA","JFK","SFO",376,2586,12,0,2013-09-12 12:00:00
2013,9,12,1238,1245,-7,1552,1600,-8,"AA",1697,"N5CRAA","JFK","MIA",156,1089,12,45,2013-09-12 12:00:00
2013,9,12,1310,1250,20,1416,1400,16,"AA",178,"N3FPAA","JFK","BOS",41,187,12,50,2013-09-12 12:00:00
2013,9,12,1501,1505,-4,1824,1830,-6,"AA",145,"N5FGAA","JFK","MIA",161,1089,15,5,2013-09-12 15:00:00
2013,9,12,1512,1510,2,1915,1920,-5,"AA",95,"N5FLAA","JFK","SJU",201,1598,15,10,2013-09-12 15:00:00
2013,9,12,1522,1455,27,1829,1750,39,"AA",2285,"N5EYAA","JFK","MCO",131,944,14,55,2013-09-12 14:00:00
2013,9,12,1533,1345,108,1916,1650,146,"AA",117,"N339AA","JFK","LAX",336,2475,13,45,2013-09-12 13:00:00
2013,9,12,1534,1525,9,1914,1840,34,"AA",133,"N323AA","JFK","LAX",336,2475,15,25,2013-09-12 15:00:00
2013,9,12,1541,1535,6,2014,1859,75,"UA",257,"N557UA","JFK","SFO",379,2586,15,35,2013-09-12 15:00:00
2013,9,12,1551,1445,66,1922,1758,84,"UA",841,"N525UA","JFK","LAX",334,2475,14,45,2013-09-12 14:00:00
2013,9,12,1629,1530,59,2021,1845,96,"AA",85,"N358AA","JFK","SFO",367,2586,15,30,2013-09-12 15:00:00
2013,9,12,1701,1700,1,2000,1945,15,"AA",45,"N615AA","JFK","LAS",324,2248,17,0,2013-09-12 17:00:00
2013,9,12,1719,1615,64,2018,1915,63,"AA",65,"N3GXAA","JFK","DFW",198,1391,16,15,2013-09-12 16:00:00
2013,9,12,1719,1630,49,2046,1940,66,"AA",181,"N329AA","JFK","LAX",340,2475,16,30,2013-09-12 16:00:00
2013,9,12,1741,1700,41,2040,1955,45,"AA",211,"N3FSAA","JFK","IAH",197,1417,17,0,2013-09-12 17:00:00
2013,9,12,1801,1740,21,2123,2035,48,"AA",67,"N3KFAA","JFK","SAN",338,2446,17,40,2013-09-12 17:00:00
2013,9,12,1825,1700,85,2236,2027,129,"UA",512,"N512UA","JFK","SFO",375,2586,17,0,2013-09-12 17:00:00
2013,9,12,1850,1845,5,2349,2210,99,"AA",177,"N327AA","JFK","SFO",344,2586,18,45,2013-09-12 18:00:00
2013,9,12,1854,1749,65,2353,2052,181,"UA",535,"N555UA","JFK","LAX",324,2475,17,49,2013-09-12 17:00:00
2013,9,12,1904,1720,104,2351,2030,201,"AA",291,"N3CTAA","JFK","AUS",193,1521,17,20,2013-09-12 17:00:00
2013,9,12,1912,1830,42,2305,2157,68,"UA",389,"N598UA","JFK","SFO",371,2586,18,30,2013-09-12 18:00:00
2013,9,12,2041,1930,71,2346,2250,56,"AA",235,"N3GTAA","JFK","SEA",312,2422,19,30,2013-09-12 19:00:00
2013,9,12,2109,1910,119,9,2215,114,"AA",21,"N335AA","JFK","LAX",322,2475,19,10,2013-09-12 19:00:00
2013,9,12,2121,1735,226,36,2055,221,"AA",2351,"N356AA","JFK","MIA",146,1089,17,35,2013-09-12 17:00:00
2013,9,12,2247,2025,142,156,2328,148,"UA",771,"N588UA","JFK","LAX",320,2475,20,25,2013-09-12 20:00:00
2013,9,12,2327,2140,107,219,40,99,"AA",185,"N332AA","JFK","LAX",317,2475,21,40,2013-09-12 21:00:00
2013,9,13,540,545,-5,823,855,-32,"AA",2243,"N623AA","JFK","MIA",142,1089,5,45,2013-09-13 05:00:00
2013,9,13,559,600,-1,909,923,-14,"UA",303,"N596UA","JFK","SFO",346,2586,6,0,2013-09-13 06:00:00
2013,9,13,639,630,9,949,930,19,"UA",797,"N589UA","JFK","LAX",339,2475,6,30,2013-09-13 06:00:00
2013,9,13,653,655,-2,913,920,-7,"AA",1263,"N5BYAA","JFK","LAS",297,2248,6,55,2013-09-13 06:00:00
2013,9,13,702,710,-8,939,1000,-21,"AA",2493,"N5BRAA","JFK","MCO",130,944,7,10,2013-09-13 07:00:00
2013,9,13,703,710,-7,1002,1025,-23,"AA",1345,"N319AA","JFK","MIA",147,1089,7,10,2013-09-13 07:00:00
